2019.03.21.14.29.34.529, INFO   , Logger filename: BB2019_Log_CALA_Practice14_2019.03.21.14.29.34.430.txt
2019.03.21.14.31.57.160, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.57.161, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.57.165, INFO   , CLosing Claw
2019.03.21.14.31.57.166, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.57.166, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.57.167, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.57.169, INFO   , Setting hand angle to: 57.0
2019.03.21.14.31.57.367, INFO   , Target lost
2019.03.21.14.31.57.367, INFO   , Hatch attained
2019.03.21.14.31.57.404, INFO   , Target acquired
2019.03.21.14.31.57.421, INFO   , Target lost
2019.03.21.14.31.57.459, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.31.57.459, INFO   , Final hand angle: 55.09921875
2019.03.21.14.31.57.459, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.57.766, INFO   , Target acquired
2019.03.21.14.31.57.807, INFO   , Target lost
2019.03.21.14.31.57.860, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.57.860, INFO   , Lift Final Position: 6.661282421875001
2019.03.21.14.31.57.861, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.31.57.861, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.31.57.861, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.31.57.880, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.31.57.880, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.31.57.880, INFO   , Has Ball: false
2019.03.21.14.31.57.881, INFO   , Sensor: 11.619864904449651
2019.03.21.14.31.57.881, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.31.57.881, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.31.57.883, INFO   , Opening Claw
2019.03.21.14.31.57.884, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.31.57.884, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.31.57.884, INFO   , Turning Roller On: Ball
2019.03.21.14.31.57.885, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.31.57.885, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.57.887, INFO   , Setting hand angle to: -38.0
2019.03.21.14.31.57.888, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.58.046, INFO   , Target acquired
2019.03.21.14.31.58.065, INFO   , Target lost
2019.03.21.14.31.58.260, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.58.261, INFO   , Lift Final Position: 0.7977422900390625
2019.03.21.14.31.58.261, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.58.599, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.31.58.600, INFO   , Final hand angle: -38.76796875
2019.03.21.14.31.58.600, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.58.600, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.31.59.019, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.31.59.019, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall initialized
2019.03.21.14.31.59.088, INFO   , Ball attained
2019.03.21.14.31.59.119, INFO   , Ball in range: true
2019.03.21.14.31.59.119, INFO   , Sensor: 1.7373633348337154
2019.03.21.14.31.59.119, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall ended
2019.03.21.14.31.59.120, COMMAND, org.usfirst.frc330.commands.RollerUntilBall initialized
2019.03.21.14.31.59.120, INFO   , Turning Roller On: Ball
2019.03.21.14.31.59.338, INFO   , Turning Roller On: Slow
2019.03.21.14.31.59.339, INFO   , Sensor Distance: 1.5592956058394223
2019.03.21.14.31.59.339, COMMAND, org.usfirst.frc330.commands.RollerUntilBall interrupted
2019.03.21.14.31.59.339, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.31.59.339, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.31.59.358, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.31.59.359, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.59.359, INFO   , Turning Roller On: Slow
2019.03.21.14.31.59.359, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.59.359, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.59.361, INFO   , CLosing Claw
2019.03.21.14.31.59.361, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.59.362, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.59.363, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.59.363, INFO   , Lift Final Position: -0.02820301025390625
2019.03.21.14.31.59.364, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.59.364, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.59.365, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.00.140, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.00.141, INFO   , Final hand angle: 53.780859375
2019.03.21.14.32.00.141, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.00.141, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.00.142, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.32.00.159, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.00.161, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.00.161, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.00.178, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.00.345, INFO   , Target acquired
2019.03.21.14.32.00.388, INFO   , Target lost
2019.03.21.14.32.00.688, INFO   , Target acquired
2019.03.21.14.32.01.088, INFO   , Target lost
2019.03.21.14.32.01.146, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.01.160, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.01.161, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.01.179, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.01.720, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.01.739, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.32.01.758, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.01.780, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.01.780, WARNING, Aiming started with no target!
2019.03.21.14.32.01.785, INFO   , Robot in high gear
2019.03.21.14.32.01.887, INFO   , Target acquired
2019.03.21.14.32.01.905, INFO   , Target lost
2019.03.21.14.32.02.226, INFO   , Target acquired
2019.03.21.14.32.02.938, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.32.02.958, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.21.14.32.02.959, COMMAND, org.usfirst.frc330.commands.ReversePickupBall initialized
2019.03.21.14.32.02.959, INFO   , Reversing Roller: Ball
2019.03.21.14.32.02.960, COMMAND, org.usfirst.frc330.commands.ReversePickupBall ended
2019.03.21.14.32.02.960, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.03.339, INFO   , Aiming ended with target at: 1.9427719116210938
2019.03.21.14.32.03.339, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.03.360, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.03.381, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.32.03.382, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch interrupted
2019.03.21.14.32.03.401, INFO   , Turning Roller off
2019.03.21.14.32.03.402, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.32.03.402, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall ended
2019.03.21.14.32.03.403, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall interrupted
2019.03.21.14.32.03.403, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.03.403, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.03.405, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.03.406, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.03.459, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.03.459, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.03.480, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.03.481, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.03.481, INFO   , Has Ball: false
2019.03.21.14.32.03.482, INFO   , Sensor: 9.598141696060692
2019.03.21.14.32.03.482, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.03.482, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.03.484, INFO   , Opening Claw
2019.03.21.14.32.03.484, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.03.484, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.03.485, INFO   , Turning Roller On: Ball
2019.03.21.14.32.03.485, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.03.485, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.03.486, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.03.487, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.03.601, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.03.602, INFO   , Final hand angle: 45.43125
2019.03.21.14.32.03.602, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.03.603, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.03.603, INFO   , Lift Final Position: 16.176440881347656
2019.03.21.14.32.03.604, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.03.604, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.03.604, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.03.619, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.03.619, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.03.620, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.03.629, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.03.629, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.03.630, INFO   , CLosing Claw
2019.03.21.14.32.03.631, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.03.631, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.03.631, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.03.632, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.03.865, INFO   , Target lost
2019.03.21.14.32.03.866, INFO   , Hatch attained
2019.03.21.14.32.03.880, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.03.881, INFO   , Final hand angle: 57.823828125
2019.03.21.14.32.03.881, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.04.203, INFO   , Target acquired
2019.03.21.14.32.04.226, INFO   , Target lost
2019.03.21.14.32.04.719, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.04.720, INFO   , Lift Final Position: 0.6244952270507813
2019.03.21.14.32.04.720, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.04.720, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.04.738, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.04.738, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.04.766, INFO   , Target acquired
2019.03.21.14.32.04.784, INFO   , Target lost
2019.03.21.14.32.04.841, INFO   , Target acquired
2019.03.21.14.32.05.618, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.05.618, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.05.638, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.32.05.641, INFO   , CLosing Claw
2019.03.21.14.32.05.642, INFO   , Turning Roller On: Hatch
2019.03.21.14.32.05.761, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.05.780, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.05.781, INFO   , Aiming started with target at: -3.8322219848632812
2019.03.21.14.32.05.781, INFO   , Robot in high gear
2019.03.21.14.32.06.647, INFO   , Target lost
2019.03.21.14.32.06.688, INFO   , Target acquired
2019.03.21.14.32.06.748, INFO   , Target lost
2019.03.21.14.32.06.766, INFO   , Target acquired
2019.03.21.14.32.06.788, INFO   , Target lost
2019.03.21.14.32.06.809, INFO   , Target acquired
2019.03.21.14.32.06.847, INFO   , Target lost
2019.03.21.14.32.06.944, INFO   , Target acquired
2019.03.21.14.32.06.986, INFO   , Target lost
2019.03.21.14.32.07.166, INFO   , Target acquired
2019.03.21.14.32.07.187, INFO   , Target lost
2019.03.21.14.32.07.205, INFO   , Target acquired
2019.03.21.14.32.07.421, INFO   , Aiming ended with target at: -0.7623443603515625
2019.03.21.14.32.07.421, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.07.439, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.07.848, INFO   , Target lost
2019.03.21.14.32.08.206, INFO   , Target acquired
2019.03.21.14.32.08.539, INFO   , Turning Roller off
2019.03.21.14.32.08.540, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.32.08.560, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.32.08.560, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.32.08.560, INFO   , Turning Roller off
2019.03.21.14.32.08.560, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.32.08.560, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.08.562, INFO   , CLosing Claw
2019.03.21.14.32.08.562, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.08.563, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.08.807, INFO   , Target lost
2019.03.21.14.32.09.079, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.32.09.080, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.09.081, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.09.081, INFO   , Lift Final Position: -0.06312102294921876
2019.03.21.14.32.09.082, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.09.082, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.09.083, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.09.540, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.09.540, INFO   , Final hand angle: 58.790625
2019.03.21.14.32.09.541, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.09.541, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.32.09.558, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.09.559, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.09.800, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.09.819, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.09.821, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.09.839, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.10.046, INFO   , Target acquired
2019.03.21.14.32.10.201, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.10.220, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.10.221, INFO   , Aiming started with target at: 14.244277954101562
2019.03.21.14.32.10.221, INFO   , Robot in high gear
2019.03.21.14.32.10.322, INFO   , Target lost
2019.03.21.14.32.10.919, WARNING, Aiming ended with no target!
2019.03.21.14.32.10.921, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.10.939, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.11.080, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.11.100, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.11.101, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.11.119, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.11.325, INFO   , Target acquired
2019.03.21.14.32.11.346, INFO   , Target lost
2019.03.21.14.32.11.369, INFO   , Target acquired
2019.03.21.14.32.11.618, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.11.638, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.11.639, INFO   , Aiming started with target at: 4.0173492431640625
2019.03.21.14.32.11.639, INFO   , Robot in high gear
2019.03.21.14.32.11.639, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.11.659, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.32.12.188, INFO   , Target lost
2019.03.21.14.32.13.039, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.32.13.059, COMMAND, org.usfirst.frc330.commands.EjectHatch initialized
2019.03.21.14.32.13.060, INFO   , Reversing Roller: Hatch
2019.03.21.14.32.13.061, COMMAND, org.usfirst.frc330.commands.EjectHatch ended
2019.03.21.14.32.13.080, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch ended
2019.03.21.14.32.13.178, WARNING, Aiming ended with no target!
2019.03.21.14.32.13.181, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.13.200, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.13.865, INFO   , Hatch attained
2019.03.21.14.32.14.020, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.32.14.039, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.14.039, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.14.046, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.14.047, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.14.138, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.14.139, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.14.159, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.14.159, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.14.159, INFO   , Has Ball: false
2019.03.21.14.32.14.160, INFO   , Sensor: 10.200523036045622
2019.03.21.14.32.14.160, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.14.161, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.14.162, INFO   , Opening Claw
2019.03.21.14.32.14.163, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.14.163, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.14.164, INFO   , Turning Roller On: Ball
2019.03.21.14.32.14.164, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.14.164, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.14.165, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.14.166, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.14.278, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.14.279, INFO   , Final hand angle: 18.976171875
2019.03.21.14.32.14.279, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.14.279, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.14.280, INFO   , Lift Final Position: 28.365513312988284
2019.03.21.14.32.14.281, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.14.281, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.14.281, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.14.299, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.14.300, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.14.300, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.14.303, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.14.304, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.14.307, INFO   , CLosing Claw
2019.03.21.14.32.14.308, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.14.308, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.14.309, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.14.312, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.14.621, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.14.622, INFO   , Final hand angle: 55.890234375
2019.03.21.14.32.14.623, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.15.447, INFO   , Target acquired
2019.03.21.14.32.15.528, INFO   , Target lost
2019.03.21.14.32.15.999, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.16.000, INFO   , Lift Final Position: 0.6688142431640626
2019.03.21.14.32.16.000, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.16.000, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.16.020, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.16.020, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.16.166, INFO   , Target acquired
2019.03.21.14.32.16.286, INFO   , Target lost
2019.03.21.14.32.16.306, INFO   , Target acquired
2019.03.21.14.32.16.519, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.16.538, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.16.539, INFO   , Aiming started with target at: 4.4199371337890625
2019.03.21.14.32.16.539, INFO   , Robot in high gear
2019.03.21.14.32.16.581, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.16.582, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.16.598, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.32.16.601, INFO   , CLosing Claw
2019.03.21.14.32.16.602, INFO   , Turning Roller On: Hatch
2019.03.21.14.32.18.286, INFO   , Target lost
2019.03.21.14.32.18.308, INFO   , Target acquired
2019.03.21.14.32.18.386, INFO   , Target lost
2019.03.21.14.32.18.426, INFO   , Target acquired
2019.03.21.14.32.18.466, INFO   , Target lost
2019.03.21.14.32.18.490, INFO   , Hatch attained
2019.03.21.14.32.18.507, INFO   , Target acquired
2019.03.21.14.32.19.240, INFO   , Aiming ended with target at: -0.5792694091796875
2019.03.21.14.32.19.240, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.19.259, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.19.388, INFO   , Turning Roller off
2019.03.21.14.32.19.389, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.32.19.408, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.32.19.409, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.32.19.409, INFO   , Turning Roller off
2019.03.21.14.32.19.410, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.32.19.410, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.19.411, INFO   , CLosing Claw
2019.03.21.14.32.19.411, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.19.411, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.19.887, INFO   , Target lost
2019.03.21.14.32.19.919, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.32.19.920, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.19.920, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.19.920, INFO   , Lift Final Position: -0.069836025390625
2019.03.21.14.32.19.921, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.19.921, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.19.922, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.20.187, INFO   , Target acquired
2019.03.21.14.32.20.359, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.20.359, INFO   , Final hand angle: 55.978125
2019.03.21.14.32.20.360, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.20.360, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.32.20.380, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.20.381, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.20.747, INFO   , Target lost
2019.03.21.14.32.21.627, INFO   , Target acquired
2019.03.21.14.32.21.947, INFO   , Target lost
2019.03.21.14.32.22.766, INFO   , Target acquired
2019.03.21.14.32.22.998, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.22.998, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.23.019, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.32.23.022, INFO   , CLosing Claw
2019.03.21.14.32.23.023, INFO   , Turning Roller On: Hatch
